ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
111,47002CDC69,21,11,11,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
112,47002CDD09,56,0,4,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
113,47002CDD09,56,4,5,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
114,47002CDD09,56,5,6,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
115,47002CDD09,56,6,7,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
116,47002CDD09,56,7,7,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
117,47002CE130,22,0,1,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
118,47002CE130,22,1,2,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
119,47002CE130,22,2,3,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
120,47002CE130,22,3,4,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
121,47002CE130,22,4,5,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
122,47002CE130,22,5,6,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
123,47002CE130,22,6,7,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
124,47002CE130,22,7,8,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
125,47002CE130,22,8,11,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
126,47002CE130,22,11,17,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
127,47002CE130,22,17,18,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
128,47002CE130,22,18,19,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
129,47002CE130,22,19,20,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
130,47002CE130,22,20,20,Run_rapid,Run_rapid,0.000,9.426893,45.874324,9.426893,45.874324 
131,47002CE1AE,23,0,1,Cascade,Run_rapid,24.822,9.426709,45.874194,9.426893,45.874324 
132,47002CE1AE,23,1,2,Run_rapid,Cascade,23.627,9.426893,45.874324,9.426732,45.874182 
133,47002CE1AE,23,2,4,Cascade,Cascade,3.435,9.426732,45.874182,9.426701,45.874178 
134,47002CE1AE,23,4,5,Cascade,Cascade,0.000,9.426701,45.874178,9.426701,45.874178 
135,47002CE1AE,23,5,5,Cascade,Cascade,0.000,9.426701,45.874178,9.426701,45.874178 
136,47002CE1EB,24,0,2,Cascade,Cascade,1.724,9.426716,45.874182,9.426730,45.874189 
137,47002CE1EB,24,2,4,Cascade,Cascade,0.806,9.426730,45.874189,9.426732,45.874182 
138,47002CE1EB,24,4,6,Cascade,Cascade,1.011,9.426732,45.874182,9.426723,45.874179 
139,47002CE1EB,24,6,7,Cascade,Cascade,3.231,9.426723,45.874179,9.426697,45.874166 
140,47002CE1EB,24,7,19,Cascade,Cascade,4.823,9.426697,45.874166,9.426730,45.874195 
141,47002CE1EB,24,19,20,Cascade,Cascade,3.801,9.426730,45.874195,9.426703,45.874173 
142,47002CE1EB,24,20,20,Cascade,Cascade,0.000,9.426703,45.874173,9.426703,45.874173 
143,47002CE6E2,25,0,5,Cascade,Cascade,2.536,9.426715,45.874212,9.426730,45.874195 
144,47002CE6E2,25,5,5,Cascade,Cascade,0.000,9.426730,45.874195,9.426730,45.874195 
145,47002CEBED,26,0,1,Bars_sedimentbuildupzones,Cascade,6.550,9.426678,45.874143,9.426709,45.874194 
146,47002CEBED,26,1,2,Cascade,Cascade,6.463,9.426709,45.874194,9.426664,45.874156 
147,47002CEBED,26,2,3,Cascade,Cascade,8.417,9.426664,45.874156,9.426730,45.874195 
148,47002CEBED,26,3,4,Cascade,Bars_sedimentbuildupzones,8.750,9.426730,45.874195,9.426676,45.874136 
149,47002CEBED,26,4,4,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426676,45.874136,9.426676,45.874136 
150,47002CEEE2,27,0,1,Pools,Pools,1.793,9.426673,45.874162,9.426674,45.874145 
151,47002CEEE2,27,1,3,Pools,Pools,0.667,9.426674,45.874145,9.426677,45.874150 
152,47002CEEE2,27,3,4,Pools,Banks,22.851,9.426677,45.874150,9.426857,45.874255 
153,47002CEEE2,27,4,5,Banks,Pools,22.851,9.426857,45.874255,9.426677,45.874150 
154,47002CEEE2,27,5,5,Pools,Pools,0.000,9.426677,45.874150,9.426677,45.874150 
155,47002CEF08,28,0,1,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,12.551,9.426660,45.874155,9.426743,45.874233 
156,47002CEF08,28,1,4,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,12.978,9.426743,45.874233,9.426676,45.874136 
157,47002CEF08,28,4,5,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,2.929,9.426676,45.874136,9.426656,45.874154 
